,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_jigsaw_real,loss_g,loss_rf_fake_g,loss_jigsaw_fake
67,0.9749472573839663,0.9694092827004219,0.9804852320675106,0.9981540084388185,0.9733181378271338,0.9483331,0.0407111,2.843410610649656,0.08297124627922864,0.08154171583389415,2.678897650432989,6.58915625544037,6.58915625544037,2.6732783971456535
68,0.9754746835443038,0.9641350210970464,0.9868143459915611,0.9990275580168776,0.9712431193178719,0.944204,0.036274265,2.837162987592351,0.08868021802574831,0.06963974456921893,2.6788430234047933,6.418915983996814,6.418915983996814,2.6786538448011825
69,0.9690137130801688,0.9607067510548524,0.9773206751054853,0.9966541402953587,0.966638301101124,0.9362885,0.044830307,2.870276702607231,0.10270166312066566,0.09065274108079509,2.676922298181912,6.573013133640531,6.573013133640531,2.674675744294114
70,0.9630801687763713,0.9622890295358649,0.9638713080168776,0.9955992879746836,0.959498769368352,0.9407937,0.056571636,2.8713540346813606,0.0996335603671668,0.09471978240520612,2.677000692625086,6.4471497611154485,6.4471497611154485,2.68260902694509
71,0.9661568213783405,0.957893811533052,0.9744198312236287,0.996959974214721,0.9623699316940495,0.9333625,0.047028746,2.8734629335282724,0.11265347255497936,0.08795409892823985,2.6728553611014965,6.44346933727023,6.44346933727023,2.679369803722398
72,0.9749472573839663,0.9641350210970464,0.9857594936708861,0.9990110759493671,0.9700535500771073,0.94349897,0.037526667,2.8529705840324047,0.09804394677085045,0.08285020242140333,2.672076430501817,6.3606550894709075,6.3606550894709075,2.6635114351908364
73,0.9699367088607594,0.9636075949367089,0.9762658227848101,0.9985660601265823,0.967798852780896,0.93644774,0.046876837,2.8657994531880955,0.0996081657658895,0.0940660762997079,2.6721252117478898,6.284184819535364,6.284184819535364,2.674585362526938
74,0.98167194092827,0.9762658227848101,0.98707805907173,0.9989286656118144,0.9807258571422802,0.9481818,0.037882656,2.795866513554054,0.07095694225533679,0.06348423491588712,2.661425342036702,5.909508746384568,5.909508746384568,2.6764533328607616
75,0.9810126582278481,0.9741561181434599,0.9878691983122363,0.9993901635021097,0.9788262085810898,0.9542597,0.03570902,2.7874871789151605,0.06659090479785293,0.06525750253368577,2.655638770212101,6.304901525441101,6.304901525441101,2.682195216794557
76,0.9789029535864979,0.9736286919831224,0.9841772151898734,0.9945444356540084,0.9777525129529923,0.95132434,0.039049253,2.8172061654585825,0.09951987405465153,0.054655097996622506,2.663031188747551,6.176839222384907,6.176839222384907,2.6607713669161255
77,0.9634757383966245,0.955168776371308,0.9717827004219409,0.9978573312236287,0.9607222687872913,0.9305403,0.04765558,2.9225238365463064,0.11850440014803075,0.13105915939886778,2.672960280366085,6.895714502294355,6.895714502294355,2.673420183769258
78,0.9705959915611815,0.9607067510548524,0.9804852320675106,0.9986155063291139,0.9662908367630653,0.9371331,0.040882103,2.8623084649757997,0.10386287877159157,0.0945468799173385,2.663898702412215,6.183947161783146,6.183947161783146,2.67307733785251
79,0.977584388185654,0.9691455696202531,0.9860232067510548,0.9994066455696202,0.9747491777071973,0.946757,0.03690497,2.8137040792135246,0.0791301369848269,0.07297112657641587,2.661602824046139,6.316500350895813,6.316500350895813,2.660625700206193
80,0.962948312236287,0.9535864978902954,0.9723101265822784,0.9978408491561181,0.9589764328243194,0.92981464,0.049133323,2.8957128544899984,0.11529134610570206,0.11646102754640918,2.6639604749558847,6.637008357148633,6.637008357148633,2.6707335001305688
81,0.9785073839662447,0.9688818565400844,0.9881329113924051,0.9982858649789029,0.9760148584765145,0.9456745,0.036137648,2.8193262458350588,0.08398752484363324,0.07726274358611601,2.6580759784843346,6.444440150562721,6.444440150562721,2.6632522067943203
82,0.9555643459915611,0.948048523206751,0.9630801687763713,0.995764108649789,0.9494757542189922,0.9299687,0.058974214,2.9015751056027312,0.1280355589983955,0.11427432821348803,2.6592652153868213,6.385919517102624,6.385919517102624,2.682755495425518
83,0.9748154008438819,0.9686181434599156,0.9810126582278481,0.9985660601265823,0.9736394860958281,0.94337267,0.04479751,2.825705130894979,0.08650567007550992,0.08541014912340106,2.6537893120246596,6.169586432131031,6.169586432131031,2.6693641073090113
84,0.9700685654008439,0.9641350210970464,0.9760021097046413,0.9973299050632911,0.9673665744185241,0.9447125,0.048386652,2.8213605599061347,0.0911908920951174,0.07603540679129277,2.654134256427298,6.281028033811835,6.281028033811835,2.6764762894513736
85,0.971431082981716,0.9664205344585092,0.9764416315049227,0.9980148265353962,0.9703068311841805,0.9443666,0.041187026,2.814416859220352,0.08675357792880112,0.07567552549498711,2.6519877578638775,6.768510232997846,6.768510232997846,2.652038761332065
86,0.9760021097046413,0.9680907172995781,0.9839135021097046,0.9976101002109705,0.9738422940186003,0.9470582,0.03804236,2.811133201615217,0.08262706913776612,0.08072727477628167,2.6477788621363256,6.368603800922506,6.368603800922506,2.655536985598536
