,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_g
36,0.9653217299578059,0.9520042194092827,0.9786392405063291,0.9970002637130801,0.9598973113983172,0.93456954,0.039455637,0.20862590664268751,0.11114848843497284,0.09747741863554174,6.660582748143482
37,0.9762658227848101,0.9612341772151899,0.9912974683544303,0.9974782436708861,0.9714457265181963,0.93748766,0.028543657,0.2034693092430985,0.11325030559723946,0.09021900185400865,6.223859938891125
38,0.9789029535864979,0.9672995780590717,0.990506329113924,0.9987308808016878,0.976013061762523,0.9451859,0.030027976,0.16165413228669184,0.08526628060023045,0.07638785081575644,5.699158300830342
39,0.974551687763713,0.9614978902953587,0.9876054852320675,0.9976595464135021,0.9714017148823576,0.94320786,0.033856492,0.1768930726669894,0.0911163446099129,0.08577672715223093,6.743590478655658
40,0.9692774261603375,0.9567510548523207,0.9818037974683544,0.9976595464135021,0.9651582854645426,0.93600917,0.038294274,0.20419991258238315,0.10995538640725093,0.094244525904287,6.213318089392618
41,0.9750791139240507,0.9671237693389592,0.9830344585091422,0.9967145745428974,0.9727568787675822,0.94645363,0.034526505,0.16580885882245747,0.08971849106998547,0.07609036790385489,6.365016134479378
42,0.9753428270042194,0.9641350210970464,0.9865506329113924,0.996785996835443,0.9731071487707204,0.9406298,0.034240708,0.1873657330677217,0.09840622636472256,0.0889595069758936,5.9373735385605055
43,0.9691455696202531,0.9556962025316456,0.9825949367088608,0.9979727056962026,0.9634230985738118,0.9406746,0.034382433,0.20049822998855987,0.10782794216366204,0.09267028788915439,7.076572054046116
44,0.9709915611814346,0.957542194092827,0.9844409282700421,0.9976595464135021,0.9680235488966175,0.9406567,0.029605942,0.20148799914013465,0.10219725342449286,0.09929074550552118,7.332442955125736
45,0.9688818565400844,0.9496308016877637,0.9881329113924051,0.9953850210970464,0.9599295124459811,0.93476486,0.030142399,0.22649735818864614,0.12891443132775088,0.0975829264561213,6.712413812488443
46,0.964003164556962,0.9517405063291139,0.9762658227848101,0.9976595464135021,0.9580272792171466,0.93132144,0.045716606,0.24257205498703452,0.12727722157815094,0.11529483268030734,6.163034425506109
47,0.9740682137834037,0.9642229254571026,0.9839135021097046,0.9980056698312236,0.971275411794082,0.940649,0.03915853,0.18077644726845046,0.09913838475025043,0.08163806274974127,5.6498464853954715
48,0.9514767932489452,0.9348628691983122,0.9680907172995781,0.9960113396624473,0.944391723547591,0.9157474,0.05090167,0.32258559282100857,0.16437615592019916,0.1582094377355164,6.229858103180736
49,0.9679588607594937,0.9533227848101266,0.9825949367088608,0.9973299050632911,0.9638363898657121,0.9287825,0.038332768,0.22359650355531885,0.11696846368451151,0.10662804008044012,5.688572115535978
50,0.9841772151898734,0.9744198312236287,0.9939345991561181,0.9987803270042194,0.9813498908328468,0.9593995,0.022768838,0.1304507008896166,0.06948226285223469,0.060968438140880106,6.33498385033024
51,0.9655854430379747,0.9535864978902954,0.977584388185654,0.9977584388185654,0.9615377031856167,0.93435633,0.04324195,0.20541202341317383,0.11207178717401844,0.0933402367502727,6.56220325588677
52,0.9735847398030941,0.9630801687763713,0.9840893108298172,0.9969837816455697,0.9695764633583005,0.94151,0.03918036,0.18345583512011585,0.10033029104095799,0.08312554448280082,5.499037064077482
53,0.9733649789029536,0.9670358649789029,0.9796940928270043,0.997263976793249,0.9718257207667369,0.94581187,0.042816363,0.15845099938905677,0.08360817527765696,0.0748428241581083,6.26225633887802
54,0.9749472573839663,0.9651898734177216,0.984704641350211,0.997263976793249,0.9716221186478468,0.94576347,0.037547205,0.16483047601097864,0.08878976955399866,0.07604070614903735,6.037560797441861
55,0.9706838959212376,0.9611462728551337,0.9802215189873418,0.997989187763713,0.9678757335249796,0.94252396,0.040326647,0.18266316124641843,0.09319499481709868,0.0894681663132076,6.4665980520127695
56,0.9771888185654009,0.9680907172995781,0.9862869198312236,0.9990770042194093,0.9745977216794074,0.9470075,0.031024776,0.17088797255193242,0.09113686988100202,0.07975110224051489,6.457857462927259
57,0.96875,0.9580696202531646,0.9794303797468354,0.9977584388185654,0.9644471083022594,0.9367898,0.037648194,0.22730705951795352,0.11081722915854744,0.11648982973634782,7.094666797400527
58,0.9777162447257384,0.9723101265822784,0.9831223628691983,0.9987473628691983,0.9753145770407935,0.9510989,0.034823176,0.14543758379860353,0.07696054872914296,0.06847703542360371,6.434627140121621
59,0.9726177918424754,0.9686181434599156,0.976617440225035,0.9962915348101266,0.9705886300418555,0.9438237,0.047658455,0.17548464163992936,0.09683977696048818,0.07864486488474905,5.946950440668355
60,0.976925105485232,0.9702883263009845,0.9835618846694797,0.9984689990623534,0.9753161578210736,0.94837356,0.03393152,0.15058419576164273,0.07738039304854379,0.07320380294116913,6.2662952891884975
61,0.9791666666666666,0.9741561181434599,0.9841772151898734,0.998829773206751,0.9773299821944265,0.9545614,0.036655627,0.13867575269563806,0.0717839144317277,0.06689183887645697,6.226008835221141
62,0.9857594936708861,0.9794303797468354,0.9920886075949367,0.9991099683544303,0.9841558105115998,0.957773,0.025732882,0.11682420537683263,0.06206233214399947,0.05476187350032438,6.225854486352784
63,0.9831223628691983,0.9744198312236287,0.991824894514768,0.996807972925457,0.9795447745324924,0.95536745,0.023749296,0.14323781723724402,0.08224603815498835,0.06099177785365737,6.9305654608247655
64,0.9787710970464135,0.9696729957805907,0.9878691983122363,0.9988132911392406,0.9756545916629471,0.95303345,0.028159278,0.1712080749726308,0.08789789148707368,0.08331018271964831,6.984429294046973
65,0.9830344585091422,0.97556258790436,0.990506329113924,0.9995385021097046,0.9808481797619159,0.9610651,0.022128334,0.1267392001408771,0.06883291226404421,0.057906288436756125,7.961961975077537
66,0.9679588607594937,0.9564873417721519,0.9794303797468354,0.9963244989451476,0.9616136342010637,0.9459825,0.03690696,0.18653471792701262,0.1039704650278502,0.0825642524600957,7.037757411662033
67,0.9757383966244726,0.9696729957805907,0.9818037974683544,0.997989187763713,0.9740028548094285,0.9539932,0.034009065,0.16084238142511936,0.08206004139857989,0.0787823399635793,7.21249514440947
68,0.97556258790436,0.9674753867791843,0.9836497890295358,0.9978902953586498,0.972467545654598,0.950947,0.033961248,0.14989312750263775,0.07831518701159286,0.07157794091731587,6.351141532262166
69,0.9697169479606189,0.9605309423347397,0.9789029535864979,0.9968024789029536,0.9649390376970857,0.9443194,0.03983347,0.1896683788135793,0.10569518317673984,0.08397319605390731,6.57731686664533
70,0.9819356540084389,0.9736286919831224,0.9902426160337553,0.9987308808016878,0.9803426842771787,0.95486045,0.026119743,0.1418417862165554,0.07273054905480657,0.06911123709539448,6.6597049487794
71,0.975870253164557,0.9676511954992967,0.9840893108298172,0.9969874443272386,0.9733352832468857,0.9502257,0.0354197,0.1426631920695411,0.0812699088167887,0.061393282252024256,6.458544173824134
72,0.9620253164556962,0.9549050632911392,0.9691455696202531,0.9966706223628692,0.9568633719814955,0.9389611,0.048781022,0.23182992903101365,0.11975261507841656,0.11207731301686896,7.146198259878762
73,0.96875,0.9562236286919831,0.9812763713080169,0.9983682753164557,0.9637124519520847,0.9398103,0.038731977,0.19962465277358935,0.10750553292863882,0.09211911900949593,6.7043266879858345
74,0.9686181434599156,0.9596518987341772,0.977584388185654,0.9967695147679325,0.9651616632224373,0.937607,0.044823587,0.19993618256174212,0.10433174142246636,0.09560444114088255,6.174296330550552
75,0.9777162447257384,0.9678270042194093,0.9876054852320675,0.9997692510548524,0.9744522081447037,0.94835216,0.037542943,0.1575427367430542,0.082798663761189,0.07474407216484345,5.714281486056525
76,0.9728815049226442,0.9654535864978903,0.9803094233473979,0.9952440078527895,0.9697140166016048,0.94738734,0.040913325,0.16400710079437789,0.09898690764371953,0.06502019405195801,5.798803330473759
77,0.9641350210970464,0.9525316455696202,0.9757383966244726,0.996456355485232,0.9594677895058575,0.93339854,0.043389644,0.22361203699244014,0.11152020023935731,0.1120918367148025,6.352435528477536
78,0.9676951476793249,0.9593881856540084,0.9760021097046413,0.9958465189873418,0.9618808355754431,0.93716085,0.046920415,0.21296275691260358,0.1094402051256359,0.10352255187942624,6.121166246852794
79,0.9767053445850915,0.9671237693389592,0.9862869198312236,0.9977914029535865,0.9738051727574,0.9438203,0.035919942,0.16477634147239872,0.0887409518880799,0.07603538925850674,6.0200542649136315
80,0.9767053445850915,0.9679149085794655,0.9854957805907173,0.9977199806610408,0.9733408210860574,0.94752103,0.03401449,0.17378342554478154,0.0971643211157458,0.07661910364428574,6.096273836707264
81,0.9636075949367089,0.9549050632911392,0.9723101265822784,0.9974123154008439,0.9609653251901663,0.9334321,0.044821035,0.22445512023341316,0.11822153399206624,0.10623358570801007,6.464577030028975
82,0.9670358649789029,0.9601793248945147,0.9738924050632911,0.9976101002109705,0.9639867031896857,0.93630946,0.04918635,0.19537177452457016,0.10416471158412735,0.09120706340252559,5.804206192493439
83,0.9680907172995781,0.9654535864978903,0.9707278481012658,0.9981540084388185,0.9665867532980118,0.9387039,0.05344629,0.1811240507803812,0.0920067958213737,0.08911725420379306,5.522162050637514
